工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,累计反应热_J每m2,累计相变热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,离散能量守恒残差_J每m2,物理状态有效
-25.0,11.2,1382.83828382838,0.506,0.5840574880023266,15.426381028127784,-24.420975736585,-24.4329939829434,0.04921280168341938,0.004831863267261359,6.262048438442157e-07,4.7680492601291334e-07,6.262048438442157e-07,1.1333608890252277e-06,3.1902242183692704,0.6451265300004237,0.0331032720430339,2.5964267983417674e-05,286487.1309799283,0.00038207344598272793,1.4252885301799053e-05,3494.105572891379,-35.63153296368917,97.68762273003878,9.468134284408569e-18,5.9450300682328816e-08,1
-25.0,11.4,1445.54455445545,0.502,0.5809833307227622,15.733731219673746,-24.3780235322533,-24.392240766896833,0.058319882351091965,0.005714966309870882,6.804832395695835e-07,5.017500828743293e-07,6.804832395695835e-07,1.1926552956366278e-06,3.205673548881828,0.6468541307067487,0.034396094534650146,2.7160654599700306e-05,286386.3581375821,0.0004084562469824218,1.4524628075873464e-05,3747.950198344694,-36.31066932738578,106.72487914526342,9.33430307874239e-18,6.141678454696375e-08,1
-25.0,11.6,1498.3498349835,0.499,0.5785264283524464,15.937159990470217,-24.3332268849088,-24.349848609154378,0.06830875462673043,0.006680306973473009,7.37502652373109e-07,5.274039582040684e-07,7.37502652373109e-07,1.2536343194772247e-06,3.2215729378641496,0.6482182912275537,0.03543521072880747,2.8171647744492882e-05,286289.961167416,0.00043591652526915077,1.4797867821927486e-05,4012.973660325652,-36.99353387848209,116.41137143791285,9.276704838329097e-18,5.647829937061033e-08,1
-25.0,11.8,1554.45544554455,0.496,0.5759762399699511,16.12424192942562,-24.2867261926526,-24.30581679088138,0.07860507042960041,0.007671119139723846,7.972972978405301e-07,5.537572737925254e-07,7.972972978405301e-07,1.3162759063287981e-06,3.2379115557907565,0.6496150624112952,0.036533100023572164,2.9246881580293765e-05,286189.7090279649,0.0004643927107122275,1.5072655552762589e-05,4288.566349424433,-37.68025766186452,126.77340771037791,9.088663524038643e-18,5.1604615691758227e-08,1
-25.0,12.0,1594.05940594059,0.493,0.57432299681675,16.495536879665323,-24.2387931247637,-24.260562908142617,0.08981380907400412,0.008746003706385928,8.598742055633375e-07,5.807985740920972e-07,8.598742055633375e-07,1.3805528264608917e-06,3.254677704519963,0.650521320394452,0.03722713776639243,3.0010787612724273e-05,286098.56580893754,0.0004937616630502758,1.5349137842864877e-05,4573.458408830174,-38.37125320442449,137.83616851767013,9.252987915805977e-18,5.399246560955362e-08,1
-25.0,12.2,1679.86798679868,0.491,0.570469490817372,16.18523234569694,-24.1888437255502,-24.212918936794097,0.09953022772422443,0.009670268086864466,9.252601362019791e-07,6.085163024114546e-07,9.252601362019791e-07,1.4464376097253497e-06,3.2718615558258377,0.6525630403404279,0.03897365812927092,3.165371837760004e-05,285976.0213263773,0.0005243004478713913,1.562786172095329e-05,4870.607340216482,-39.06787130022703,149.6229070433656,8.859964628279982e-18,5.749456022385857e-08,1
-25.0,12.4,1722.77227722772,0.489,0.5687834611364653,16.31563622422603,-24.136822357349,-24.163748589074856,0.11155665533436528,0.010813175423389287,9.936531628857295e-07,6.369344217174976e-07,9.936531628857295e-07,1.5139872158723498e-06,3.2894782097727457,0.6534547346975631,0.03970947202645316,3.2484260888288724e-05,285878.08732981206,0.000556039850240918,1.590841572560486e-05,5180.372470675844,-39.768959488806544,162.167347867066,8.961608581950498e-18,5.716455575566215e-08,1
-25.0,12.6,1778.87788778878,0.487,0.5665247523267241,16.32951793156552,-24.0833346389909,-24.11304226927848,0.12335347547545218,0.011927581816104964,1.0649750911304337e-06,6.660302455362199e-07,1.0649750911304337e-06,1.583147719363489e-06,3.3075068640713328,0.6546327702240294,0.040728836693477787,3.3567278540115315e-05,285770.6075357597,0.0005887028045707603,1.6190691506855696e-05,5499.843877936899,-40.474334812946594,175.49520397064296,9.425782637045854e-18,6.082385084482667e-08,1
-25.0,12.8,1838.28382838284,0.485,0.5641829062027984,16.326372412948135,-24.0280913521115,-24.060547576009554,0.13507616323925511,0.013028249532211732,1.1392538391290169e-06,6.957849228088396e-07,1.1392538391290169e-06,1.6538743114067971e-06,3.325935209881275,0.6558364297406251,0.04180276949448244,3.471531705567347e-05,285659.5831499597,0.0006224432361876382,1.647473873315742e-05,5830.685818377337,-41.18412151208771,189.63191180350404,1.0127125917372415e-17,6.004003694215498e-08,1
-25.0,13.0,1864.68646864686,0.484,0.5633908399499872,16.403066105369255,-23.9720651514521,-24.007191399733784,0.14652992163905085,0.014096853440508272,1.2164592544440347e-06,7.261754320692722e-07,1.2164592544440347e-06,1.7261122701908062e-06,3.344745693091948,0.6562610742779538,0.042112795779043075,3.5235897586609995e-05,285568.58938672993,0.0006569840795034562,1.6760589389909164e-05,6169.952583006932,-41.898397541018774,204.60320466173877,1.0845409856644062e-17,6.269689833970915e-08,1
-25.0,13.2,1924.09240924092,0.483,0.5611546840408606,16.181094004318958,-23.9151078238034,-23.95227169200382,0.15539912457943986,0.01491118192798889,1.2964540359456856e-06,7.571565075851401e-07,1.2964540359456856e-06,1.79975399948928e-06,3.363907356021228,0.6573990143991624,0.04314577786306761,3.638714521950723e-05,285456.21939984657,0.0006923253345182148,1.7048263357201583e-05,6517.658576086715,-42.61721446939342,220.42642955289563,1.0191500421363742e-17,6.673027996839664e-08,1
-25.0,13.4,1970.29702970297,0.482,0.559558870891499,16.091052052178227,-23.8566678660219,-23.895885179345413,0.16438722098054404,0.015731392808547018,1.3793113646208478e-06,7.887152591221245e-07,1.3793113646208478e-06,1.8747688593347386e-06,3.3834136038223988,0.6582093309731697,0.04386648571785204,3.728857476244932e-05,285350.65228423284,0.0007286517116239776,1.7337831923738943e-05,6875.800282657761,-43.340759673448,237.12521766110012,1.0062751413381088e-17,6.863749035801447e-08,1
-25.0,13.6,2026.40264026403,0.482,0.5575801516855599,15.680529395344372,-23.7968930851244,-23.83790029537866,0.17232169807870665,0.01644543786184295,1.4650380699104466e-06,8.208382815533577e-07,1.4650380699104466e-06,1.9511249858648864e-06,3.403253383302647,0.6591976516870913,0.044788844572021334,3.838109893995878e-05,285237.187220827,0.0007659324257554,1.762963006561156e-05,7244.066267405618,-44.069994210773004,254.72324623296927,9.63584680796492e-18,7.186994821495318e-08,1
-25.0,13.8,2039.60396039604,0.487,0.5574700899578282,14.470244344523248,-23.7363164314894,-23.779440376175586,0.18167917844647938,0.017290127818645147,1.5535910028895902e-06,8.535098355816628e-07,1.5535910028895902e-06,2.0287849669162413e-06,3.423414205099457,0.6592842407071589,0.04475363861575344,3.865412702515584e-05,285149.9683241497,0.000803859626259044,1.7923941908606285e-05,7619.139111687084,-44.80534847456563,273.2430240014925,9.066640667410031e-18,6.876069846839528e-08,1
-25.0,14.0,2052.80528052805,0.493,0.5573700471352608,13.056804692750678,-23.675764553626,-23.72081032614716,0.19026111033977597,0.018056282421533985,1.644686446999194e-06,8.866808382461455e-07,1.644686446999194e-06,2.10763213274577e-06,3.443862534123792,0.6593750853575706,0.04470584671748688,3.8927045664021747e-05,285063.52873753215,0.0008420331072854383,1.822017247922873e-05,7996.691105803961,-45.54547861145803,292.69369512765763,9.131015171401358e-18,7.245336064443109e-08,1
-25.0,14.2,2039.60396039604,0.498,0.5583924862682446,12.127005274747905,-23.6157234077732,-23.6626781820039,0.19882843908667572,0.018816963694103114,1.7380631638157366e-06,9.202986180453599e-07,1.7380631638157366e-06,2.1875412836828138e-06,3.4645677641487964,0.658930275954063,0.04407802957713646,3.869393459281652e-05,284995.38769945677,0.0008802065883118326,1.8518313072547126e-05,8374.053950297684,-46.29036258430315,313.07749899661115,6.982939617164452e-18,7.492172926504281e-08,1
-25.0,14.4,2049.50495049505,0.504,0.558445260505724,10.802631052723008,-23.5562817267264,-23.604568214256545,0.20498348631719956,0.01934603477371077,1.83345044934244e-06,9.543048704216098e-07,1.83345044934244e-06,2.268373830334228e-06,3.4854966424605967,0.6589602295075622,0.04394085147807086,3.890306838974004e-05,284914.4117727822,0.0009183492842728836,1.8818352302051778e-05,8750.893038997767,-47.039973873584465,334.38929540059814,5.4277871260055566e-18,7.336961971304845e-08,1
-25.0,14.6,2039.60396039604,0.509,0.5593319250228133,9.888393914108693,-23.4972907226152,-23.5468352712428,0.21085217531020697,0.019845387927494716,1.930757479017501e-06,9.88662863078314e-07,1.930757479017501e-06,2.3500424603715567e-06,3.506630278822725,0.6585845930279225,0.043379526640562556,3.8732473100708716e-05,284847.20533148193,0.0009564919802339342,1.9120309654697283e-05,9127.539360122903,-47.79436080011085,356.6272516813465,5.563312397566245e-18,7.2573868692416e-08,1
-25.0,14.8,2042.90429042904,0.513,0.5596645186995499,9.096397407319671,-23.4388364561636,-23.489281340099126,0.21521923253259873,0.020201293053792826,2.02984485119963e-06,1.0233511177512753e-06,2.02984485119963e-06,2.4324961201599125e-06,3.5279452351132665,0.6584818999129733,0.043097275193528045,3.8814696948036065e-05,284772.8932793969,0.000994573106064297,1.942420441973846e-05,9503.32914428052,-48.553585456729756,379.78647156159457,3.757438154020076e-18,6.866179091957747e-08,1
-25.0,15.0,2049.50495049505,0.518,0.5598607514744082,8.081226153360648,-23.3805827491521,-23.43168971744646,0.21858723044964581,0.020461659740764658,2.130702113254741e-06,1.0584019232509996e-06,2.130702113254741e-06,2.515811559902542e-06,3.549429100861065,0.6584445870345029,0.04288472090394417,3.896037766210689e-05,284697.10942331125,0.0010327465870906907,1.973045905526071e-05,9879.921880471884,-49.31882469058314,403.86443617034286,4.089475069343762e-18,6.826155640737852e-08,1
-25.0,15.2,2036.30363036304,0.522,0.5608741407748666,7.447153405146861,-23.3228196350011,-23.374615968381903,0.22208435425651274,0.020732865537340106,2.2332998762138087e-06,1.0937219990999548e-06,2.2332998762138087e-06,2.599767052769087e-06,3.571070186103473,0.6580044076389987,0.04226294482195841,3.8725603603776e-05,284634.6273907117,0.0010708584979863972,2.00391784336471e-05,10255.660043820819,-50.09005947563184,428.8599020996148,3.245830253878479e-18,6.906168437126325e-08,1
-25.0,15.4,2039.60396039604,0.526,0.561200442760399,6.692099384106277,-23.2655894165557,-23.31773546694069,0.22413380315172224,0.02086806866552312,2.337536503140161e-06,1.129285252317466e-06,2.337536503140161e-06,2.6843005759863702e-06,3.592852164738947,0.6579051068400243,0.04198456340462914,3.880742614252855e-05,284562.63346061093,0.001108878053686073,2.0349848979684535e-05,10630.215009804831,-50.866153649756065,454.7665338731278,2.388632911257127e-18,6.521042905660579e-08,1
-25.0,15.6,2046.20462046205,0.53,0.5613902160202247,5.92268226796691,-23.2085088864539,-23.260808625994997,0.2253472629240046,0.020924792961781184,2.4434486927922835e-06,1.1650805120985854e-06,2.4434486927922835e-06,2.7693855766545886e-06,3.614769286703465,0.6578707917533362,0.04177628194413546,3.8952870930399464e-05,284488.8114417662,0.0011469899645817803,2.0662497908835997e-05,11005.57417206305,-51.6471756573175,481.58144904539506,6.742382260144231e-19,6.759302095815656e-08,1
-25.0,15.8,2042.90429042904,0.534,0.5619818920472409,5.2400546904945475,-23.1516906025147,-23.204119126412166,0.22645656767618594,0.020971551377215937,2.5510631567025717e-06,1.2011000400243636e-06,2.5510631567025717e-06,2.8550036606236355e-06,3.6368151578137167,0.6576346103302829,0.041370422356445884,3.890791930232567e-05,284421.4620305109,0.001185132660542831,2.097714014832174e-05,11381.076650476713,-52.43316177494764,509.3041147114105,4.0657581468206416e-20,6.55205099064915e-08,1
-25.0,16.0,2046.20462046205,0.537,0.5622996711900197,4.7112981731880135,-23.0951876329309,-23.14755482496605,0.2267450382627754,0.020942285229158596,2.660350340617159e-06,1.2373284354451428e-06,2.660350340617159e-06,2.941118220692044e-06,3.658979151402707,0.6575352602740266,0.041100661384451835,3.8989805360697946e-05,284350.29806541465,0.0012232753565038816,2.129378117302469e-05,11756.39346968312,-53.22412684526995,537.9315541968676,-1.883801274693564e-18,6.74704097036738e-08,1
-25.0,16.2,2049.50495049505,0.541,0.5626149742674839,3.995374171438784,-23.0388738306811,-23.091052719561162,0.22648194205818153,0.020862282170021073,2.7713268273853484e-06,1.2737546219350515e-06,2.7713268273853484e-06,3.027702928298197e-06,3.6812541666358594,0.6574352339509636,0.040833886476356863,3.907176480802871e-05,284279.3490450849,0.0012614796225956203,2.161247119529752e-05,12132.186400502362,-54.02021631330724,567.4618476466939,-2.5512632371299526e-18,6.609207048313692e-08,1
-25.0,16.4,2046.20462046205,0.544,0.5631930409454875,3.5281325267440184,-22.9828684661874,-23.034808196819426,0.22599324670216536,0.020762012304963766,2.883989100350224e-06,1.3103685786369808e-06,2.883989100350224e-06,3.1147339639576437e-06,3.703632801510721,0.6572014810440834,0.04043990800787862,3.90265273674185e-05,284212.9101401557,0.001299683888687359,2.1933706256183884e-05,12507.796384752628,-54.822772845090064,597.893392797979,-4.001383642829315e-18,6.781567662983434e-08,1
-25.0,16.6,2042.90429042904,0.547,0.5637659354934468,3.0650704741218897,-22.9272916543083,-22.97886431913261,0.2249400653243839,0.020610705225468033,2.9982917232151073e-06,1.347156724862787e-06,2.9982917232151073e-06,3.2021790465005635e-06,3.7261060094613754,0.6569696160117007,0.040049812662715525,3.8981058662689e-05,284147.0094689615,0.0013378265846484096,2.225739872322348e-05,12882.56588278496,-55.631310233453696,629.2223996542182,-3.40168431617327e-18,6.76960780765512e-08,1
-25.0,16.8,2052.80528052805,0.551,0.5638056763101069,2.324079185137363,-22.8719054033521,-22.92284183416433,0.22270304950092606,0.020351933274193313,3.114234031503786e-06,1.3841095410765716e-06,3.114234031503786e-06,3.290015548078373e-06,3.748668182739559,0.6570073216238413,0.03992018855611711,3.919010221841481e-05,284072.8517998019,0.001376030850740148,2.2583131499772348e-05,13257.81511254739,-56.44493051143453,661.4452195401674,-3.628689146037423e-18,6.833010957052466e-08,1
-25.0,17.0,2042.90429042904,0.553,0.5646337052948042,2.103744176275609,-22.8168337558885,-22.867199644722575,0.22074004383310902,0.020119542923434194,3.2318485654504686e-06,1.4212246159966417e-06,3.2318485654504686e-06,3.3782377370968427e-06,3.771316658989131,0.6566400061268564,0.039411756685789334,3.901730101132186e-05,284011.42734768614,0.0014142351168318862,2.2910918409594e-05,13632.886294392863,-57.26366663532907,694.5612566382099,-4.706115054944893e-18,7.065420959406765e-08,1
-25.0,17.2,2042.90429042904,0.556,0.5650604087261455,1.6295699147743599,-22.7622594931437,-22.81182074371131,0.21773431843415403,0.019793800793634637,3.3510603888988865e-06,1.4584885778145667e-06,3.3510603888988865e-06,3.4668138288912923e-06,3.794042254126894,0.6564787181326047,0.039097425573414855,3.903518119325665e-05,283944.1187191421,0.0014523470277275927,2.3240749760008562e-05,14006.79484781593,-58.08749514387615,728.5655567654546,-4.302927372051846e-18,7.055359674268402e-08,1
-25.0,17.4,2042.90429042904,0.559,0.56548378437568,1.1598898704257565,-22.7080085728985,-22.75660062857557,0.21398642475000162,0.019402519282080345,3.4718722490282246e-06,1.4958926437776015e-06,3.4718722490282246e-06,3.5557229469398653e-06,3.816840210374925,0.6563165957462557,0.03878702667865973,3.905308000377234e-05,283877.05902210565,0.0014904589386232992,2.357263951729685e-05,14380.529596500715,-58.916451805082914,763.4541683880435,-3.076423664427619e-18,7.198570983746322e-08,1
-25.0,17.6,2046.20462046205,0.562,0.5657723589500256,0.6712382473355141,-22.6540310058563,-22.701465512886955,0.20938660770082138,0.018936235669230965,3.594298164980803e-06,1.5334312253938632e-06,3.594298164980803e-06,3.644951807449164e-06,3.8397062643673627,0.656222423095651,0.03854282234989861,3.913472073950347e-05,283807.9477205622,0.0015286016345843498,2.3906621777729108e-05,14754.420768774711,-59.75063560552547,799.2245129761735,-3.028989819381378e-18,6.875711733300705e-08,1
-25.0,17.8,2046.20462046205,0.565,0.5661872040494337,0.21012461051924466,-22.6003329305343,-22.64648380008498,0.20420437916791478,0.018419848683288772,3.7183568619535676e-06,1.5711000114243038e-06,3.7183568619535676e-06,3.7344901626439357e-06,3.8626366890289576,0.6560607835152941,0.03824061897550018,3.915262451269357e-05,283741.00630031695,0.0015667751156107446,2.4243088812099403e-05,15128.469739081394,-60.59115469402328,835.8749086595253,-2.7647155398380363e-18,6.786922313040122e-08,1
-25.0,18.0,2039.60396039604,0.568,0.5668561498765411,0.20138206398923525,-22.5470949039305,-22.59186467336471,0.19856114335335778,0.017864824598521085,3.8440224948923564e-06,1.6088918175957177e-06,3.8440224948923564e-06,3.824320935573372e-06,3.8856260048316833,0.6557654864761407,0.037820008200582636,3.904276241065693e-05,283678.62958313833,0.001604887026506452,2.4582230265755624e-05,15501.694108113074,-61.438185449618274,873.4025258254849,-4.167402100491158e-18,7.12918790668482e-08,1
-25.0,18.2,2039.60396039604,0.57,0.5672611782135956,0.480495050246384,-22.4943192562649,-22.537464100540404,0.19180328946156663,0.01721279332169337,3.971249253314462e-06,1.6467966139427989e-06,3.971249253314462e-06,3.914420285102921e-06,3.908668103675383,0.6556072510875834,0.03752523269769407,3.906034153262817e-05,283612.41152593895,0.00164293736727147,2.4923451338163354e-05,15874.096660634688,-62.29039714927115,911.802427273008,-4.269046054161674e-18,7.620428732479922e-08,1
-25.0,18.4,2039.60396039604,0.573,0.5676624489207315,0.9315097869578494,-22.4418905964999,-22.48322382013035,0.18417888391673898,0.016486592208282223,4.1000447920073315e-06,1.684809478988879e-06,4.1000447920073315e-06,4.004776512928165e-06,3.931760018672083,0.6554486285240505,0.03723449994620713,3.907793107044054e-05,283546.3269145039,0.0016809877080364883,2.5266762356272015e-05,16246.334690569402,-63.14781576704209,951.0711005025638,-3.0154372922253092e-18,7.7538970799651e-08,1
-25.0,18.6,2046.20462046205,0.576,0.5678032653391576,1.4230442119517994,-22.3896928834486,-22.428974060647704,0.17544312645816804,0.01566483055105153,4.230431970603718e-06,1.7229282383861805e-06,4.230431970603718e-06,4.095384450644594e-06,3.954899551265642,0.6554255091117777,0.03706720432151616,3.922335877943039e-05,283475.8489948086,0.0017190996189321965,2.5612173496754484e-05,16619.064464030114,-64.0104671891172,991.2062565548815,-5.170289110040249e-18,7.741414265183266e-08,1
-25.0,18.8,2046.20462046205,0.578,0.568196787427533,1.696057538489095,-22.337724316282,-22.374850334368517,0.16620322446837893,0.014802312998959781,4.362448121601145e-06,1.7611530196753524e-06,4.362448121601145e-06,4.186244401415147e-06,3.9780853625065355,0.6552664453808175,0.03678453332727377,3.9241099134848746e-05,283409.39478006266,0.0017572730999585913,2.595969610039039e-05,16992.28689388585,-64.87837939032727,1032.2073623976269,-3.178067618098135e-18,7.508583621529397e-08,1
-25.0,19.0,2042.90429042904,0.581,0.5687127196353454,2.114850320938819,-22.2861487918866,-22.320999876854614,0.15638002462185088,0.013892430017389226,4.4960677090256275e-06,1.7994790468089509e-06,4.4960677090256275e-06,4.277345012619327e-06,4.00131329749708,0.6550415529328103,0.03644659601571691,3.9194771378494755e-05,283345.14499714796,0.001795415795919642,2.6309333023595783e-05,17365.022559118737,-65.75156335602604,1074.072263239688,-2.2497195079074217e-18,7.687845027248841e-08,1
-25.0,19.2,2046.20462046205,0.583,0.5689706012486928,2.406414880155601,-22.2348957071518,-22.267251856526286,0.1455196813182213,0.012895257726981088,4.631263602841477e-06,1.8378992630288588e-06,4.631263602841477e-06,4.368669510408507e-06,4.024579156069481,0.654952959849713,0.036229144249559864,3.927631359256692e-05,283276.79453624197,0.0018335584918806925,2.6661213052954555e-05,17737.600172705996,-66.63040144053559,1116.7974040234446,-1.4535085374883794e-18,7.794392331561539e-08,1
-25.0,19.4,2046.20462046205,0.585,0.5693519809809165,2.674875045997165,-22.1838944970653,-22.213644634384565,0.13410691852686585,0.011854245121924383,4.768048856114207e-06,1.8764106310254356e-06,4.768048856114207e-06,4.4602106751258275e-06,4.047880731782834,0.6547961863339342,0.03595700926707201,3.929391964598491e-05,283210.603825669,0.0018717319729070873,2.701598462298577e-05,18110.347579946767,-67.51648712848238,1160.380797208229,2.120970499924768e-18,7.2744569479255e-08,1
-25.0,19.6,2049.50495049505,0.588,0.5696034180722479,3.128670395876201,-22.1331314831823,-22.16012189890654,0.12194576146961911,0.010752431055218248,4.9064200244548e-06,1.9150099292685457e-06,4.9064200244548e-06,4.551960849224021e-06,4.071215200508685,0.6547078614164892,0.03574584220383847,3.937554582031609e-05,283142.2743631235,0.0019099362389988263,2.73730315389522e-05,18483.266150818374,-68.4081399869039,1204.8203668168255,2.7714918034160707e-18,7.444259608746506e-08,1
-25.0,19.8,2046.20462046205,0.59,0.5701025121160832,3.372455573545215,-22.0826508436632,-22.10683437043349,0.10951369444502179,0.009632286655972752,5.046374689584712e-06,1.9536944066508646e-06,5.046374689584712e-06,4.643913493346481e-06,4.09458019272091,0.6544845297453755,0.03542364064397837,3.932905316436469e-05,283078.2377323252,0.0019481405050905652,2.773220647485399e-05,18856.03095997437,-69.30509503814179,1250.1143164417433,4.9060148304969076e-18,7.539756552432664e-08,1
-25.0,20.0,2042.90429042904,0.592,0.5705967400710096,3.615415528545675,-22.0325550832597,-22.05383268940787,0.09657348440868913,0.008473169259595799,5.18786832794349e-06,1.9924581643212362e-06,5.18786832794349e-06,4.736054585978693e-06,4.117971875082661,0.6542629597903622,0.035105103857945796,3.928238502072822e-05,283014.39198057237,0.001986283201051616,2.8093502777769108e-05,19227.992099099472,-70.20733578370171,1296.2590695459294,4.9398961483870796e-18,7.519520295318216e-08,1
-25.0,20.2,2046.20462046205,0.594,0.5708374483933677,3.899419462396006,-21.9827211808523,-22.0009240092009,0.08280516410522634,0.007247292893476779,5.330882648691289e-06,2.031295880420771e-06,5.330882648691289e-06,4.828371477111412e-06,4.141387425976722,0.6541773235292322,0.03490273867093351,3.9363915455687265e-05,282946.3426279206,0.0020244258970126667,2.84569234900408e-05,19599.803073431336,-71.1148705869319,1343.250735615365,2.8324781756183803e-18,7.615426511620171e-08,1
-25.0,20.4,2042.90429042904,0.597,0.5713238485730172,4.300862885591752,-21.9331433945714,-21.9482414027419,0.06883649962475344,0.006009950277426774,5.475429775432066e-06,2.0702058740290897e-06,5.475429775432066e-06,4.9208601712124784e-06,4.16482521785604,0.6539558162794585,0.034592010243239775,3.931719649940049e-05,282882.53408123594,0.0020625685929737173,2.8822476123261815e-05,19971.46526318616,-72.0277182144142,1391.087155060946,1.6771252355635147e-18,7.570565685455222e-08,1
-25.0,20.6,2046.20462046205,0.599,0.571557579592329,4.581372355203836,-21.8838185036031,-21.89566283936034,0.05412371591042161,0.004713859894198403,5.621492237398994e-06,2.1091843571705653e-06,5.621492237398994e-06,5.013511664298943e-06,4.188282372390247,0.6538713113840462,0.03439582387034538,3.9398745505901496e-05,282814.45376207685,0.002100711288934768,2.9190178094999553e-05,20342.98044613798,-72.94593266181833,1439.7652265918523,1.8295911660692887e-19,7.827043191355187e-08,1
-25.0,20.8,2049.50495049505,0.601,0.5717888849264352,4.860418481458365,-21.8346326329055,-21.843130100002497,0.03891738065788094,0.0033811967751997984,5.7690944835534886e-06,2.1482300748075477e-06,5.7690944835534886e-06,5.106322973157945e-06,4.21175755188195,0.6537859364859469,0.03420271017495124,3.948042113798766e-05,282746.2502244878,0.002138915555026507,2.9560302555127485e-05,20715.000025843554,-73.87030575903049,1489.2832609656214,1.7618285302889447e-19,7.768744580971543e-08,1
-25.0,21.0,2039.60396039604,0.603,0.5725091079305196,5.056532681505873,-21.7858115700338,-21.79101257290526,0.023873349196745174,0.0020691105220456488,5.918220283854108e-06,2.1873408866674277e-06,5.918220283854108e-06,5.199289010381335e-06,4.235248321691633,0.6534304849468252,0.03379417286920648,3.9305062907447566e-05,282686.75695466396,0.0021770582509875575,2.9933344928059445e-05,21086.22554368903,-74.80186688778711,1539.6394588316462,-1.277325684459485e-18,7.730841389275156e-08,1
-25.0,21.2,2046.20462046205,0.605,0.5726094091575165,5.353816668179094,-21.7372996027683,-21.7389538922217,0.007610372418068343,0.0006579975676599405,6.068811802661593e-06,2.226509322614974e-06,6.068811802661593e-06,5.292392019526917e-06,4.258750740290145,0.6534167298015615,0.033660714766202936,3.9450793473671205e-05,282616.765288634,0.002215170161883264,3.0308541798950097e-05,21456.984184234523,-75.73875754979882,1590.8288168889542,-2.9849441061241544e-18,7.800304047123063e-08,1
-25.0,21.4,2042.90429042904,0.607,0.5730758195233455,5.588827096648182,-21.6889862379797,-21.687081820060257,0.008780575996261529,0.0007573412239747154,6.220903841237672e-06,2.2657347340598892e-06,6.220903841237672e-06,5.3856304589015665e-06,4.282264161461087,0.653197335090853,0.03336853192067637,3.940382767780755e-05,282553.1600826184,0.0022533128578443146,3.0685884970347656e-05,21827.926068433815,-76.68099697198306,1642.849544983678,-4.0318768289304696e-18,7.640869625902269e-08,1
-25.0,21.6,2042.90429042904,0.609,0.5734151024901656,5.843168720826667,-21.6409850738953,-21.635405985470385,0.025780196261241922,0.00221824590524338,6.374470285268986e-06,2.305014511378897e-06,6.374470285268986e-06,5.4789981254549484e-06,4.305786091954911,0.6530479347861696,0.03313333790173262,3.942103860151315e-05,282487.40405880177,0.002291424768740021,3.106536750305407e-05,22198.40422049403,-77.62856799749655,1695.6987564205458,-5.854691731421724e-18,7.704920790274628e-08,1
-25.0,21.8,2046.20462046205,0.611,0.5736296590494813,6.11625874803907,-21.5931862401356,-21.58379527707706,0.043490399953517694,0.0037331380208637547,6.52951412119211e-06,2.3443462511797958e-06,6.52951412119211e-06,5.572489306346079e-06,4.329314969821053,0.6529662241810432,0.03295435696590075,3.9502649524642576e-05,282419.40627922275,0.0023295674647010717,3.1446994511049654e-05,22569.06841353473,-78.58148391767156,1749.3737392684811,-7.697835424647081e-18,8.264032658189535e-08,1
-25.0,22.0,2042.90429042904,0.612,0.574084026274694,6.195420543350649,-21.5456467414467,-21.532410151807113,0.061435100085082385,0.005260874650282345,6.686041846083469e-06,2.38372930978587e-06,6.686041846083469e-06,5.666102471561374e-06,4.35284948696031,0.6527488308664494,0.03267282664428307,3.9455540403001e-05,282355.60996804497,0.0023677101606621224,3.1830769372509954e-05,22939.595775932725,-79.53975324609114,1803.8728031759035,-7.616520261710669e-18,8.393612915824633e-08,1
-25.0,22.2,2049.50495049505,0.614,0.5741713329757051,6.48675358701871,-21.4983089327524,-21.481035698878742,0.08034694229993071,0.006863945082349391,6.844038208853712e-06,2.4231609080984604e-06,6.844038208853712e-06,5.759831015209081e-06,4.376387626620053,0.6527362829461744,0.03255155563707678,3.960160796152777e-05,282285.2607245444,0.002405883641688517,3.221671355690122e-05,23310.311633132238,-80.50344202280307,1859.1931591438429,-8.361909255294453e-18,8.634515324956737e-08,1
-25.0,22.4,2039.60396039604,0.616,0.5748599213948808,6.678584189142718,-21.4512841878099,-21.430034081622836,0.0990621633698763,0.008442675648341754,7.003509105213582e-06,2.4626402652207277e-06,7.003509105213582e-06,5.853673081104653e-06,4.399928199277555,0.652383606061603,0.032172817599943344,3.9425554962586895e-05,282225.71962772787,0.0024440263376495678,3.260511681640949e-05,23680.56966968794,-81.47338575883649,1915.3333981931878,-8.815918915022758e-18,9.002701517601963e-08,1
