time_s,input_current_density_A_m2,experiment_voltage_V,model_voltage_V,voltage_relative_error_percent,experiment_temperature_C,model_mean_temperature_full_domain_C,temperature_relative_error_percent_C_basis,model_max_ice_volume_fraction,voltage_absolute_error_V,temperature_absolute_error_C,model_mean_temperature_MEA_C,model_input_current_density_A_m2
27.4,2840.0,0.611,0.5870087161716848,3.9265603646997005,-15.185111268293,-15.28171470798388,0.6361720897797576,3.7107677227277137e-06,0.02399128382831517,0.09660343969088103,-15.058497354363338,2840.0
27.6,2870.0,0.611,0.5866156681477028,3.9908890101959344,-15.1164297314632,-15.210651127596213,0.6233045620349232,3.847162685405798e-06,0.02438433185229716,0.09422139613301361,-14.984899919389326,2870.0
27.8,2920.0,0.61,0.5857076778459046,3.982347894113997,-15.0462048026215,-15.138422442184428,0.6128963467708584,3.987983299620089e-06,0.02429232215409538,0.09221763956292861,-14.908577410417426,2920.0
28.0,2970.0,0.611,0.5848258850452868,4.283815868201837,-14.9746642060939,-15.0648489151258,0.6022486233460924,4.134035408066708e-06,0.026174114954713223,0.09018470903190057,-14.830860617224564,2970.0
28.2,3000.0,0.613,0.5844887053262844,4.651108429643655,-14.9027369568893,-14.990353941294966,0.5879254573111348,4.284507504260745e-06,0.028511294673715604,0.0876169844056669,-14.753829296639582,3000.0
28.4,3000.0,0.616,0.5849398952767919,5.042224792728585,-14.831182629642,-14.915801303146884,0.5705456915874104,4.437070844016023e-06,0.031060104723208082,0.08461867350488284,-14.679289566014187,3000.0
28.6,2990.0,0.618,0.5856512860855869,5.234419727251306,-14.7601095009262,-14.841707610932197,0.5528286223139234,4.5897117773821365e-06,0.032348713914413074,0.08159811000599682,-14.606096186219087,2990.0
28.8,3000.0,0.621,0.5858434364620596,5.661282373259322,-14.6894646887449,-14.767744169370133,0.532895393289656,4.74265044995843e-06,0.03515656353794039,0.07827948062523227,-14.531488663327849,3000.0
29.0,2990.0,0.623,0.5865428838526288,5.851864550139846,-14.6191413134848,-14.694130145186561,0.5129496329075829,4.895830243566567e-06,0.03645711614737124,0.07498883170176107,-14.45874544496924,2990.0
29.2,2990.0,0.625,0.5869781045330144,6.083503274717703,-14.5491931186382,-14.620849451805496,0.4925107020230582,5.048707471430344e-06,0.038021895466985645,0.07165633316729547,-14.385594291516188,2990.0
29.4,3000.0,0.627,0.5871498415918737,6.355687146431633,-14.4795119052527,-14.547586825746311,0.4701465141854396,5.2021097014968755e-06,0.039850158408126335,0.0680749204936113,-14.31163751467251,3000.0
29.6,2990.0,0.629,0.5878216573041999,6.546636358632769,-14.4104686112941,-14.474662039866152,0.44546385203421407,5.355615010934458e-06,0.04117834269580012,0.06419342857205201,-14.239547507405899,2990.0
29.8,2990.0,0.631,0.5882311001783276,6.7779555977293855,-14.3417932806758,-14.402080592633691,0.42036104396458346,5.50868166492307e-06,0.042768899821672424,0.060287311957891276,-14.167112508477453,2990.0
30.0,2990.0,0.633,0.5886317848143157,7.009196711798475,-14.2732706016666,-14.329721602671585,0.39550151174457543,5.661718927882358e-06,0.044368215185684345,0.05645100100498546,-14.094844339950336,2990.0
30.2,2990.0,0.634,0.5890239393374209,7.094015877378405,-14.2051619299249,-14.257589781372598,0.3690760563401411,5.814708041378258e-06,0.04497606066257909,0.052427851447697904,-14.022801152523309,2990.0
30.4,2990.0,0.636,0.5894079755036242,7.325790015153425,-14.137304368696,-14.185683709885883,0.34221050865261043,5.967625517913867e-06,0.046592024496375783,0.0483793411898823,-13.950981627240195,2990.0
30.6,2990.0,0.638,0.5897842423149239,7.557328790764284,-14.0699049965948,-14.114002031623965,0.313413879054881,6.120446848673097e-06,0.04821575768507613,0.04409703502916429,-13.87938449925792,2990.0
30.8,2990.0,0.64,0.590153044773042,7.788586754212193,-14.0029588016267,-14.042543424640005,0.2826875632077564,6.273147151082232e-06,0.049846955226958034,0.039584623013304565,-13.808008526690346,2990.0
31.0,2990.0,0.641,0.5905146567965389,7.876028580883166,-13.9363558826567,-13.971306598005059,0.2507880513574823,6.425701454337184e-06,0.0504853432034611,0.034950715348358585,-13.736852490429058,2990.0
31.2,2990.0,0.643,0.5908693898628645,8.107404375915317,-13.8699869366413,-13.900288197137789,0.21846639535354673,6.578087186878706e-06,0.05213061013713549,0.03030126049648807,-13.665895402232767,2990.0
31.4,3000.0,0.644,0.5909702124027394,8.234439067897613,-13.8038476928033,-13.8292772964658,0.18422112608326008,6.730726174305736e-06,0.053029787597260625,0.025429603662500355,-13.594171039448451,3000.0
31.6,2990.0,0.646,0.5915589577295493,8.427405924218386,-13.7379858828126,-13.758593305617966,0.15000323177757466,6.8831956901368245e-06,0.05444104227045077,0.02060742280536587,-13.524307594607452,2990.0
31.8,3000.0,0.647,0.591649083851028,8.555010223952399,-13.6725009946981,-13.68802536562837,0.11354448565255623,7.035408001192287e-06,0.05535091614897203,0.015524370930270592,-13.4530871780401,3000.0
32.0,2990.0,0.648,0.5922248441868809,8.60727713165418,-13.6074399128289,-13.617777371210506,0.07596916427946347,7.187387065971337e-06,0.05577515581311909,0.010337458381606268,-13.383667965723351,2990.0
32.2,3000.0,0.65,0.5923045445519854,8.876223915079166,-13.5427454678577,-13.547637693442793,0.03612432646470985,7.339057467221973e-06,0.057695455448014576,0.0048922255850936125,-13.312837150725974,3000.0
32.4,2990.0,0.651,0.59286762511193,8.929704283881719,-13.4783090102148,-13.47782809921875,0.0035680365814958854,7.490419218704625e-06,0.05813237488806999,0.0004809109960515201,-13.243860238423526,2990.0
32.6,3000.0,0.652,0.5929371016029678,9.058726748011084,-13.4140741989528,-13.408116113992001,0.04441666918216467,7.641440226313853e-06,0.05906289839703227,0.0059580849607989705,-13.173459832042148,3000.0
32.8,3000.0,0.654,0.5932449990411347,9.289755498297449,-13.3501915977414,-13.338511046176112,0.08749351258197618,7.793589892656118e-06,0.060755000958865324,0.0116805515652878,-13.103870398854383,3000.0
33.0,3000.0,0.655,0.5935481209908443,9.381966260939803,-13.2866042833791,-13.269118062361047,0.13160790104908854,7.946198222366606e-06,0.06145187900915572,0.017486221018053527,-13.034543485969014,3000.0
33.2,3000.0,0.656,0.5938464797190763,9.474621994043245,-13.2233588964154,-13.199935357565638,0.17713758685103836,8.098517499393858e-06,0.06215352028092369,0.023423538849762338,-12.965425632393776,3000.0
33.4,3000.0,0.657,0.5941399895733679,9.567733702683734,-13.1603988969644,-13.130963363825693,0.2236674843153681,8.250516019448865e-06,0.06286001042663214,0.029435533138707726,-12.896529607549327,3000.0
33.6,2990.0,0.658,0.5946702066887753,9.624588649122291,-13.0976166336497,-13.062407544637454,0.2688205800877481,8.401745845537678e-06,0.06332979331122468,0.03520908901224651,-12.828808050170053,2990.0
33.8,3000.0,0.66,0.5947127330381986,9.892010145727488,-13.035007611381,-12.993951985047161,0.31496434492291436,8.552549020784244e-06,0.06528726696180143,0.04105562633383819,-12.759668977320755,3000.0
34.0,2990.0,0.661,0.5952318618919372,9.949793964911166,-12.9727210038924,-12.92581316466771,0.3615882836809211,8.702943116486353e-06,0.06576813810806281,0.046907839224688885,-12.69231763598517,2990.0
34.2,3000.0,0.662,0.5952654421192046,10.08074892459145,-12.9107516174725,-12.857768669895066,0.41037849032530466,8.852898804712002e-06,0.06673455788079541,0.05298294757743349,-12.62359749971771,3000.0
34.4,3000.0,0.663,0.5955346035768149,10.175776232757944,-12.8490433399805,-12.789830524628119,0.460834427790727,9.002831875823996e-06,0.06746539642318516,0.059212815352381654,-12.55568404522263,3000.0
34.6,3000.0,0.664,0.5957999088348416,10.271098067041937,-12.7876936566284,-12.722092792060174,0.512999969577962,9.152333111119355e-06,0.06820009116515846,0.06560086456822667,-12.488019876722928,3000.0
34.8,2990.0,0.665,0.5963004782035155,10.330755157366093,-12.72659536523,-12.654762643322053,0.5644299975482808,9.300937531852102e-06,0.06869952179648453,0.07183272190794732,-12.421510808795425,2990.0
35.0,3000.0,0.666,0.5963188149197655,10.462640402437623,-12.6655908431115,-12.587528319806326,0.616335426212119,9.448977474980358e-06,0.06968118508023458,0.07806252330517438,-12.353592575733542,3000.0
35.2,3000.0,0.667,0.5965715733991119,10.558984497884273,-12.6046757531561,-12.520390006066437,0.6686863568748138,9.596907905740977e-06,0.0704284266008881,0.08428574708966252,-12.286463177956806,3000.0
35.4,3000.0,0.668,0.5968206410842727,10.655592652054992,-12.5439981980453,-12.453454095429036,0.721812146229204,9.744302423028803e-06,0.07117935891572735,0.09054410261626344,-12.219598743493062,3000.0
35.6,2990.0,0.669,0.5973039223499981,10.71690248878953,-12.4837056504682,-12.386924611973205,0.775258895113134,9.890698180590465e-06,0.07169607765000197,0.09678103849499564,-12.15388682112062,2990.0
35.8,3000.0,0.67,0.5973079675942711,10.849557075481934,-12.4237929610195,-12.320485219619007,0.8315314149602079,1.0036436865857698e-05,0.07269203240572897,0.10330774140049215,-12.086745566380463,3000.0
36.0,3000.0,0.671,0.5975454027513233,10.94703386716494,-12.364154032247,-12.25413699601715,0.8898064189665899,1.0181981900361093e-05,0.07345459724867676,0.11001703622985026,-12.020413620542234,3000.0
36.2,3000.0,0.672,0.5977795145904197,11.044715090711366,-12.3046861798018,-12.187987229890417,0.9484106153226787,1.0326893051043776e-05,0.07422048540958037,0.11669894991138285,-11.954312606751639,3000.0
36.4,3000.0,0.672,0.5980102273999656,11.010382827386081,-12.2450807237933,-12.12203592021969,1.0048508976712924,1.0471133263151718e-05,0.07398977260003448,0.12304480357361136,-11.888434479240727,3000.0
36.6,2990.0,0.673,0.5984739476772859,11.073707625960497,-12.1858910365791,-12.05648581533866,1.0619266236009997,1.0614256609256429e-05,0.07452605232271414,0.1294052212404413,-11.823711055869985,2990.0
