time_s,input_current_density_A_m2,experiment_voltage_V,model_voltage_V,voltage_relative_error_percent,experiment_temperature_C,model_mean_temperature_full_domain_C,temperature_relative_error_percent_C_basis,model_max_ice_volume_fraction,voltage_absolute_error_V,temperature_absolute_error_C,model_mean_temperature_MEA_C,model_input_current_density_A_m2
25.6,2435.64356435644,0.612,0.5861235107245776,4.228184522127845,-20.6844413326095,-20.68105384145215,0.016377000968390926,5.873435388606941e-10,0.02587648927542241,0.0033874911573477107,-20.48942332651,2435.64356435644
25.8,2488.44884488449,0.61,0.5846612080430311,4.153900320814568,-20.6280449647517,-20.62014571200181,0.03829375378708136,6.248091052635623e-10,0.025338791956968865,0.00789925274989045,-20.424026467311144,2488.44884488449
26.0,2541.25412541254,0.609,0.5832128988274939,4.234335167899187,-20.5701748151091,-20.557735761165493,0.06047130885087351,6.640779136940578e-10,0.025787101172506044,0.012439053943609224,-20.357126797257322,2541.25412541254
26.2,2597.3597359736,0.607,0.5816830003744485,4.170840136005181,-20.5107797717003,-20.49375566284169,0.08300078811288907,7.051344775344521e-10,0.02531699962555145,0.017024108858610276,-20.288408120943725,2597.3597359736
26.4,2640.26402640264,0.606,0.580546600817698,4.200230888168637,-20.4500320317769,-20.42845077140311,0.10553167026953697,7.475956403532041e-10,0.02545339918230194,0.02158126037378949,-20.21938825080714,2640.26402640264
26.6,2706.27062706271,0.605,0.5787668322311036,4.336060788247337,-20.387770177953,-20.36146051852099,0.1290462821700006,7.916497999334764e-10,0.026233167768896393,0.026309659432012467,-20.14682726076004,2706.27062706271
26.8,2778.87788778878,0.604,0.5768200662451416,4.499989032261323,-20.3234972932413,-20.292398763408364,0.15301761003150247,8.380691397893847e-10,0.027179933754858387,0.03109852983293493,-20.07157079816753,2778.87788778878
27.0,2838.28382838284,0.603,0.5752570789099963,4.600816101161468,-20.2573315163051,-20.221464920783976,0.1770548874724955,8.865692134475011e-10,0.027742921090003647,0.03586659552112437,-19.995482448233023,2838.28382838284
27.2,2884.48844884488,0.602,0.574071851369314,4.6392273472900225,-20.1897284342133,-20.149133336690458,0.2010680710992171,9.36231420062134e-10,0.027928148630685934,0.04059509752284285,-19.91912656501518,2884.48844884488
27.4,2904.2904290429,0.601,0.5736227705896633,4.555279435996125,-20.121367718675,-20.07609266281584,0.22500983279153755,9.858625909089912e-10,0.027377229410336712,0.04527505585916103,-19.844297874960613,2904.2904290429
27.6,2963.69636963696,0.6,0.5721159623566603,4.647339607223281,-20.0520330928385,-20.001755077740132,0.250737742480208,1.0362382724498733e-09,0.027884037643339687,0.05027801509836749,-19.764963880178698,2963.69636963696
27.8,3019.80198019802,0.599,0.570712091704268,4.722522253043744,-19.9811186912389,-19.9257697121338,0.2770064077011374,1.0884026994311286e-09,0.028287908295732023,0.05534897910510139,-19.684111305725345,3019.80198019802
28.0,3066.00660066007,0.6,0.5695860951903038,5.068984134949365,-19.9088581589731,-19.848399841888636,0.30367546245847876,1.141582977808229e-09,0.03041390480969619,0.06045831708446414,-19.60271359872711,3066.00660066007
28.2,3066.00660066007,0.602,0.5697028873114548,5.364968885140396,-19.8362085290258,-19.77077333500786,0.32987752635384276,1.1941084184391579e-09,0.03229711268854518,0.06543519401794029,-19.524953989088836,3066.00660066007
28.4,3066.00660066007,0.605,0.5698471425518878,5.810389660844982,-19.7639533785968,-19.69337258698069,0.35711879229863014,1.244715664177479e-09,0.03515285744811214,0.0705807916161092,-19.447582887521857,3066.00660066007
28.6,3059.40594059406,0.607,0.570191760838597,6.063960323130638,-19.6922044662986,-19.616332523885532,0.3852892272316056,1.293358316340247e-09,0.03680823916140297,0.0758719424130696,-19.37110371573024,3059.40594059406
28.8,3062.70627062706,0.609,0.5702952731467548,6.355455969334191,-19.620906678104,-19.539511344777207,0.41483981684508914,1.3403176498876644e-09,0.03870472685324522,0.0813953333267925,-19.294082715796552,3062.70627062706
29.0,3062.70627062706,0.611,0.5705024841095866,6.6280713404931895,-19.549949608231,-19.462873547398143,0.4454029937560328,1.3859728039646603e-09,0.040497515890413394,0.08707606083285668,-19.217470749331678,3062.70627062706
29.2,3062.70627062706,0.613,0.5707242795081696,6.896528628357319,-19.4793879220992,-19.386455831244987,0.4770791116531014,1.4303886602109078e-09,0.04227572049183037,0.09293209085421239,-19.14108174162583,3062.70627062706
29.4,3069.30693069307,0.615,0.57078260107935,7.18982096270732,-19.4091101680522,-19.310117886044168,0.5100299866965418,1.4738807537477735e-09,0.04421739892065002,0.09899228200803378,-19.064255603541778,3069.30693069307
29.6,3046.20462046205,0.617,0.5716398041330644,7.35173352786639,-19.3394978439257,-19.234442756736396,0.5432151756840964,1.515917399685852e-09,0.045360195866935626,0.10505508718930301,-18.990539838952753,3046.20462046205
29.8,3069.30693069307,0.619,0.57128500897017,7.708399197064622,-19.2702731034892,-19.158723371088456,0.5788694939696778,1.5570819127363885e-09,0.04771499102983001,0.11154973240074284,-18.91301837499624,3069.30693069307
30.0,3059.40594059406,0.621,0.5718044424067964,7.9219899505963935,-19.2012196511554,-19.083199947457853,0.6146469122363637,1.59786066970708e-09,0.0491955575932036,0.11801970369754855,-18.838290002124086,3059.40594059406
30.2,3066.00660066007,0.622,0.5718960456539457,8.05529812637529,-19.1326071895612,-19.007864604758282,0.651989473086431,1.6378231631089114e-09,0.0501039543460543,0.12474258480291667,-18.762516648810934,3066.00660066007
30.4,3066.00660066007,0.624,0.5721648225347998,8.30691946557695,-19.0642679707173,-18.932682729040874,0.6902192199487578,1.6773277365111864e-09,0.051835177465200166,0.13158524167642582,-18.687361178167727,3066.00660066007
30.6,3059.40594059406,0.625,0.5726124869485291,8.38200208823535,-18.9964144354131,-18.857877239765067,0.7292807604248368,1.7160242015307512e-09,0.052387513051470935,0.13853719564803413,-18.613149021421105,3059.40594059406
30.8,3059.40594059406,0.627,0.5728909722102768,8.629828993576261,-18.9290413002308,-18.78335332387108,0.7696532225218632,1.7540051299855918e-09,0.05410902778972315,0.14568797635972075,-18.538719535327623,3059.40594059406
31.0,3059.40594059406,0.628,0.5731715405008986,8.730646417054368,-18.8620356699279,-18.709048146950497,0.8110870197394032,1.7914892764454323e-09,0.05482845949910142,0.15298752297740137,-18.464461758076823,3059.40594059406
31.2,3066.00660066007,0.629,0.5732794009635215,8.858600800712008,-18.7952853800418,-18.634823960705116,0.8537322849435094,1.828701595984468e-09,0.055720599036478524,0.16046141933668423,-18.389777503648826,3066.00660066007
31.4,3066.00660066007,0.631,0.5735599656565341,9.103016536206956,-18.7287861310029,-18.560751985177834,0.8971972056795894,1.8656618289965026e-09,0.057440034343465896,0.16803414582506448,-18.315719754790468,3066.00660066007
31.6,3069.30693069307,0.632,0.5737547997718979,9.21601269431995,-18.6625870154186,-18.486831671591126,0.9417523073423338,1.9022943297079363e-09,0.05824520022810209,0.17575534382747549,-18.24162096709846,3069.30693069307
31.8,3062.70627062706,0.633,0.5742092530272235,9.287637752413355,-18.5967899791813,-18.413241057013888,0.9869924990973707,1.9384092034309225e-09,0.05879074697277653,0.18354892216741092,-18.168593733027283,3062.70627062706
32.0,3062.70627062706,0.634,0.5744935370064199,9.385877443782348,-18.5314429371323,-18.339948241770905,1.0333501606487907,1.973929211021979e-09,0.05950646299358009,0.19149469536139563,-18.095404023758597,3062.70627062706
32.2,3059.40594059406,0.635,0.5748641802461203,9.470207835256648,-18.4664871207278,-18.266935047624372,1.0806174005852902,2.0089996498056306e-09,0.060135819753879716,0.19955207310342615,-18.022700806363567,3059.40594059406
32.3999999999999,3066.00660066007,0.636,0.5749766489906896,9.59486651089787,-18.4018111821687,-18.194033640825992,1.129114625108443,2.0438206849189207e-09,0.061023351009310445,0.20777754134270765,-17.94935547068169,3066.00660066007
32.6,3066.00660066007,0.637,0.5752584692053975,9.69254800543211,-18.3373574064374,-18.12128342834593,1.1783266983475782,2.0784918411342977e-09,0.06174153079460254,0.2160739780914689,-17.876639409542243,3066.00660066007
32.7999999999999,3062.70627062706,0.638,0.5756258919929682,9.776505957215017,-18.2732798935056,-18.048817761973208,1.2283625755229959,2.1127379472792223e-09,0.0623741080070318,0.22446213153239114,-17.804483794670983,3062.70627062706
33.0,3066.00660066007,0.639,0.5758221091556244,9.886993872359255,-18.2095202811312,-17.976535171251744,1.27946868606351,2.1466531257173955e-09,0.06317789084437564,0.23298510987945775,-17.73202351602891,3066.00660066007
33.1999999999999,3059.40594059406,0.64,0.5762735358855732,9.957260017879193,-18.1461262895538,-17.9045758968957,1.3311402599305824,2.180152730911717e-09,0.06372646411442684,0.2415503926580982,-17.66065294103204,3059.40594059406
33.3999999999999,3066.00660066007,0.641,0.5763839351043184,10.080509344100095,-18.0830401222479,-17.832759079650632,1.3840650737114917,2.21334084341045e-09,0.06461606489568161,0.250281042597269,-17.588379767397612,3066.00660066007
33.5999999999999,3066.00660066007,0.642,0.5766619334457153,10.177268933689215,-18.020151906979,-17.76108876744649,1.437630164661239,2.246413576536287e-09,0.06533806655428476,0.2590631395325076,-17.516738045661693,3066.00660066007
33.7999999999999,3072.60726072607,0.642,0.5767684669398573,10.160674931486406,-17.9574570413802,-17.689487785178937,1.4922450076520741,2.2793767630775347e-09,0.06523153306014273,0.2679692562012619,-17.444654607078235,3072.60726072607
33.9999999999999,3062.70627062706,0.643,0.5772977288480253,10.218082605283776,-17.8951079224325,-17.618248748083754,1.5471221271691173,2.3119208897075557e-09,0.06570227115197469,0.27685917434874696,-17.374272306148356,3062.70627062706
34.1999999999999,3069.30693069307,0.643,0.5774046279882882,10.20145754458971,-17.8330990682988,-17.547184007485388,1.6032830845518724,2.3440487319880156e-09,0.06559537201171184,0.2859150608134122,-17.3027637579571,3069.30693069307
34.3999999999999,3062.70627062706,0.644,0.5778478734119208,10.272069345975035,-17.7713730337817,-17.476413348943925,1.6597461787397292,2.3758568695591558e-09,0.06615212658807923,0.29495968483777446,-17.232548006390182,3062.70627062706
34.5999999999999,3062.70627062706,0.644,0.5781224811627821,10.22942839087235,-17.7100291967992,-17.40591574325386,1.7171821128352767,2.4071903328290332e-09,0.06587751883721793,0.3041134535453409,-17.162152802491615,3062.70627062706
34.7999999999999,3062.70627062706,0.644,0.5783958324760363,10.18698253477697,-17.6489579867738,-17.33562585689292,1.775357673329454,2.438236467679864e-09,0.0656041675239637,0.3133321298808802,-17.091906784939237,3062.70627062706
34.9999999999999,3072.60726072607,0.644,0.5784141262202245,10.184141891269494,-17.5879985360918,-17.265333606527747,1.8345744622500455,2.4692908433499118e-09,0.06558587377977554,0.322664929564052,-17.020882767260755,3072.60726072607
35.1999999999999,3072.60726072607,0.644,0.5786812991441235,10.142655412403188,-17.5271464753786,-17.195157602802134,1.8941410288481988,2.500323657068364e-09,0.06531870085587654,0.33198887257646703,-16.950719614288655,3072.60726072607
35.3999999999999,3072.60726072607,0.643,0.5789477406127005,9.961471133328075,-17.466552824243,-17.125186430543334,1.954400488377193,2.5310531745236354e-09,0.06405225938729953,0.3413663936996656,-16.880823946973265,3072.60726072607
35.5999999999999,3062.70627062706,0.643,0.5794660178948698,9.880868134545905,-17.4063677723212,-17.055636378475675,2.0149602630092738,2.5611740914956745e-09,0.06353398210513017,0.35073139384552476,-16.812130795366706,3062.70627062706
35.7999999999999,3062.70627062706,0.643,0.579734321580343,9.839141278329242,-17.3465860220093,-16.986408746097275,2.076358284304669,2.5906838962607797e-09,0.06326567841965702,0.36017727591202586,-16.74299704752995,3062.70627062706
35.9999999999999,3059.40594059406,0.642,0.5800850793169152,9.644068642225045,-17.287098920354,-16.917454362269517,2.138268310880441,2.6198212989140998e-09,0.061914920683084795,0.3696445580844845,-16.674369776583365,3059.40594059406
36.1999999999999,3066.00660066007,0.642,0.5801835927278858,9.628723874161095,-17.2277984002393,-16.848588876883433,2.201149064703479,2.6488015601522584e-09,0.06181640727211424,0.3792095233558683,-16.60502626121695,3066.00660066007
36.3999999999999,3082.50825082508,0.641,0.5800280249774559,9.51200858386024,-17.1683702499091,-16.779493713294272,2.2650754320543967,2.6782061600496985e-09,0.060971975022544145,0.388876536614827,-16.534609340472922,3082.50825082508
36.5999999999999,3052.80528052805,0.641,0.5810355065400274,9.354835173162646,-17.1093777353563,-16.71109305491057,2.3278735592042037,2.706897477482916e-09,0.05996449345997257,0.3982846804457303,-16.46866618527229,3052.80528052805
